abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,revenue_from_goods_and_services,revenue_from_investments,other_beneficiaries_not_listed,other_beneficiaries_description,main_beneficiaries,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
62006245996,Irabina Autism Services,VIC,Large,TRUE,Other health service delivery,TRUE,18,19,1,5,1872203,145032,1134497,3151732,23888,3175620,2606894,0,0,0,753841,3360735,-185115,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,3175620,0,accurate,3360735,0,accurate,43,60625.441860465115,not excessive,0,1872203,0.5895551104981075,balanced
62037866291,GREENSBOROUGH RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,TRUE,Social services,TRUE,0,0,0,5,0,0,570340,570340,0,570340,0,51440,0,0,380434,431874,138466,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,570340,0,accurate,431874,0,accurate,5,0,not excessive,0,0,0,balanced
62051206316,Torquay Kindergarten Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,22,0,0,22697,0,0,22697,0,0,500,0,17993,18493,4204,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,22697,0,accurate,18493,0,accurate,22,0,not excessive,0,0,0,balanced
62055311326,Scotsglen Singers Incorporated,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,30,1080,315,4360,0,0,5755,1220,0,1500,0,1492,4212,1543,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,5755,0,accurate,4212,0,accurate,30,40.666666666666664,not excessive,0,1080,0.18766290182450043,balanced
62090880872,Zionist Federation Of Australia Limited,VIC,Large,TRUE,Other education,TRUE,17,9,3,0,0,0,3506196,3506196,18112,3524308,1704845,0,242000,0,1576076,3522921,1387,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,TRUE,People from a specific ethnic background,NA,3524308,0,accurate,3522921,0,accurate,29,58787.75862068965,not excessive,0,0,0,balanced
62099071236,School Of Philosophy Melbourne Inc,VIC,Medium,TRUE,Other education,TRUE,0,3,0,250,0,6553,626462,633015,0,633015,50737,0,4178,0,561956,616871,16144,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,633015,0,accurate,616871,0,accurate,253,200.5415019762846,not excessive,0,0,0,balanced
62130436752,Yatra Foundation Australia,VIC,Small,TRUE,International activities,TRUE,0,0,0,85,0,86482,0,0,5384,91866,0,0,0,88230,16629,104859,-12993,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,91866,0,accurate,104859,0,accurate,85,0,not excessive,0,0,0,balanced
62133128819,Hands At Work In Africa (Australia) Limited,VIC,Small,TRUE,International activities,TRUE,0,0,0,30,0,227145,611,0,0,227756,0,0,0,176665,23390,200055,27701,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,227756,0,accurate,200055,0,accurate,30,0,not excessive,0,0,0,balanced
62135239366,Bendigo And District Aboriginal Co-Operative,VIC,Large,TRUE,Mental health crisis intervention,TRUE,49,27,1,0,5329744,0,928670,6258414,0,6258414,3712533,0,0,0,1393015,5105548,1152866,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,6258414,0,accurate,5105548,0,accurate,77,48214.71428571428,not excessive,0,5329744,0.8516125651003593,balanced
62145872663,The Royal Society Of Victoria Incorporated,VIC,Medium,TRUE,Economic social community development,TRUE,0,3,7,30,0,11988,299577,311565,52998,364563,231016,0,4650,0,305256,540922,-176359,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,364563,0,accurate,540922,0,accurate,40,5775.4,not excessive,0,0,0,balanced
62153298278,Bendigo Primary Care Centre Limited,VIC,Large,TRUE,Other health service delivery,TRUE,5,18,3,0,0,0,2105396,2105396,329516,2434912,1426379,13700,0,0,658351,2098430,336482,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2434912,0,accurate,2098430,0,accurate,26,54860.730769230766,not excessive,0,0,0,balanced
62160940116,Star Learning Foundation,VIC,Small,TRUE,Other education,TRUE,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,2,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,2,0,accurate,0,0,accurate,3,0,not excessive,0,0,0,balanced
62162569986,Australian Association of Gerontology Limited,VIC,Medium,TRUE,Civic advocacy activities,TRUE,3,3,0,150,412360,365,474756,887481,0,887481,395867,0,22942,0,467023,885832,1649,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,887481,0,accurate,885832,0,accurate,156,2537.608974358974,not excessive,0,412360,0.46464093315800564,balanced
62215856279,The Trustee For Treasure Chest Inc,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,12,0,7260,130503,0,2785,140548,0,0,48804,0,12538,61342,79206,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,140548,0,accurate,61342,0,accurate,12,0,not excessive,0,0,0,balanced
62238200670,Future Connect Incorporated,VIC,Medium,TRUE,Other education,TRUE,3,2,0,0,475144,0,24770,499914,536,500450,366940,0,49787,0,69034,485761,14689,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,500450,0,accurate,485761,0,accurate,5,73388,not excessive,0,475144,0.9494335098411429,balanced
62249034463,Mental Health and Well-being Foundation,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,30,0,18959,353,0,280,19592,0,0,0,19239,0,19239,353,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,19592,0,accurate,19239,0,accurate,30,0,not excessive,0,0,0,balanced
62311991470,BENALLA RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,11393,0,0,11393,0,0,0,0,8082,8082,3311,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,11393,0,accurate,8082,0,accurate,5,0,not excessive,0,0,0,balanced
62340040053,Yarrunga Community Centre Inc,VIC,Medium,TRUE,Economic social community development,TRUE,1,3,3,22,205761,544,176120,382425,0,382425,153384,0,764,0,189152,343300,39125,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,382425,0,accurate,343300,0,accurate,29,5289.103448275862,not excessive,0,205761,0.5380427534810748,balanced
62495643645,Deaf Victoria Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,1,0,0,131865,3147,13933,0,53231,202176,77586,0,0,0,82388,159974,42202,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,202176,0,accurate,159974,0,accurate,1,77586,not excessive,0,131865,0.6522287511870846,balanced
62539038013,The Old Geelong Grammarians Incorporated,VIC,Medium,TRUE,Other education,TRUE,0,0,0,12,0,0,281966,281966,37343,319309,0,0,0,0,87827,87827,231482,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,TRUE,Geelong Grammar School and its students.,NA,319309,0,accurate,87827,0,accurate,12,0,not excessive,0,0,0,balanced
62540384092,Brunswick Industries Association Inc,VIC,Large,TRUE,Social services,TRUE,7,91,2,7,1045105,0,669926,1715031,0,1715031,1276856,0,0,0,379895,1656751,58280,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1715031,0,accurate,1656751,0,accurate,107,11933.233644859813,not excessive,0,1045105,0.6093796555280925,balanced
62552489628,Bais Brocha Inc,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,0,0,0,65028,0,0,65028,0,0,0,0,51819,51819,13209,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,65028,0,accurate,51819,0,accurate,0,0,not excessive,0,0,0,balanced
62569195128,Coalition On Alcohol And Drug Education Incorporated (Coade Inc.),VIC,Small,TRUE,Other education,TRUE,0,3,0,7,0,100351,2638,0,139648,242637,162363,0,0,0,94027,256390,-13753,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,242637,0,accurate,256390,0,accurate,10,16236.3,not excessive,0,0,0,balanced
62601431001,Enlighten Health Limited,VIC,Small,TRUE,Other health service delivery,TRUE,1,2,0,4,85000,45000,214,0,25525,155739,110610,0,0,0,67789,178399,-22660,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,155739,0,accurate,178399,0,accurate,7,15801.42857142857,not excessive,0,85000,0.5457849350515928,balanced
62602122869,Scriptwise Limited,VIC,Small,TRUE,Other health service delivery,TRUE,0,1,2,2,0,735,121055,0,0,121790,47270,0,0,0,49282,96552,25238,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,121790,0,accurate,96552,0,accurate,5,9454,not excessive,0,0,0,balanced
62648170797,Concern Australia Welfare Inc.,VIC,Large,TRUE,Social services,TRUE,21,7,3,30,1982295,127900,771519,2881714,14298,2896012,2121121,0,0,0,1073698,3194819,-298807,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2896012,0,accurate,3194819,0,accurate,61,34772.475409836065,not excessive,0,1982295,0.6844912935443638,balanced
62656462249,FISH CREEK RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,257,0,0,257,0,0,0,0,308,308,-51,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,257,0,accurate,308,0,accurate,5,0,not excessive,0,0,0,balanced
62704931585,Anglesea Community House Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,7,0,14,17000,1000,9000,0,174403,201403,175297,0,0,0,48011,223308,-21905,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,201403,0,accurate,223308,0,accurate,21,8347.47619047619,not excessive,0,17000,0.08440787873070411,balanced
62743648025,The Trustee For The Oliver J Nilsen Trust Fund,VIC,Small,TRUE,Other education,TRUE,0,0,0,0,0,0,11914,0,0,11914,0,0,5000,0,3412,8412,3502,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,11914,0,accurate,8412,0,accurate,0,0,not excessive,0,0,0,balanced
62757629845,Avenel RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,3,0,0,3,0,0,0,0,327,327,-324,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,3,0,accurate,327,0,accurate,5,0,not excessive,0,0,0,balanced
62762490245,Interchange Inner East Assoc Inc,VIC,Large,TRUE,Social services,TRUE,4,9,120,132,1159196,9605,1366788,2535589,0,2535589,2057288,0,0,0,285512,2342800,192789,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2535589,0,accurate,2342800,0,accurate,265,7763.350943396226,not excessive,0,1159196,0.45717030638640566,balanced
62792911264,The Babes Project Australia Limited,VIC,Small,TRUE,Social services,TRUE,0,3,0,29,0,133770,44972,0,0,178742,40507,0,0,0,100566,141073,37669,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,178742,0,accurate,141073,0,accurate,32,1265.84375,not excessive,0,0,0,balanced
62793017363,The Slome-Topol-Rosen Family Charitable Trust,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,0,0,0,53228,0,0,53228,0,0,29398,0,3442,32840,20388,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,53228,0,accurate,32840,0,accurate,0,0,not excessive,0,0,0,balanced
62820385632,The Trustee For The Melbourne Jewish Community Charity Fund,VIC,Large,TRUE,Emergency relief,TRUE,0,1,0,0,0,1763295,38985,1802280,0,1802280,88199,0,0,0,1682675,1770874,31406,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1802280,0,accurate,1770874,0,accurate,1,88199,not excessive,0,0,0,balanced
62843874179,Sacred Heart Mission Inc,VIC,Large,TRUE,Social services,TRUE,101,124,76,1828,9467934,1401348,7789953,18659235,995452,19654687,14258856,0,0,0,4552007,18810863,843824,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,19654687,0,accurate,18810863,0,accurate,2129,6697.442930953499,not excessive,0,9467934,0.48171380190384105,balanced
62862859294,The Trustee For National Trust Of Victoria Foundation,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,200,0,60730,6969,0,0,67699,0,0,0,0,3864,3864,63835,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,67699,0,accurate,3864,0,accurate,200,0,not excessive,0,0,0,balanced
62865793692,Dual Ware Mooroopna Parents And Friend Incorporated,VIC,Small,TRUE,Employment training,TRUE,0,0,0,20,0,0,66975,0,0,66975,0,0,0,0,53932,53932,13043,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,66975,0,accurate,53932,0,accurate,20,0,not excessive,0,0,0,balanced
62883277936,Bayside Community Care Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,1,0,50,18000,127630,9,0,0,145639,33805,0,3090,0,145547,182442,-36803,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,145639,0,accurate,182442,0,accurate,51,662.843137254902,not excessive,0,18000,0.12359326828665398,balanced
62901317581,Pgr Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,4,0,367,0,0,0,367,0,0,0,0,367,367,0,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,367,0,accurate,367,0,accurate,4,0,not excessive,0,0,0,balanced
62902341939,Eltham Cemetery Trust,VIC,Large,TRUE,Other health service delivery,TRUE,3,0,0,5,0,0,1366125,1366125,249073,1615198,200860,0,0,0,471758,672618,942580,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1615198,0,accurate,672618,0,accurate,8,25107.5,not excessive,0,0,0,balanced
62938962710,Sparrow Hope Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,3,0,22210,160,0,0,22370,0,0,1118,8087,110,9315,13055,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,22370,0,accurate,9315,0,accurate,3,0,not excessive,0,0,0,balanced
62982157121,Eastern Palliative Care Association Inc,VIC,Large,TRUE,Other health service delivery,TRUE,3,93,15,150,7659311,144380,236277,8039968,0,8039968,6566416,0,0,0,1533609,8100025,-60057,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,8039968,0,accurate,8100025,0,accurate,261,25158.681992337166,not excessive,0,7659311,0.9526544135499047,balanced
63004280871,Scope (Aust) Ltd,VIC,Large,TRUE,Social services,TRUE,287,910,331,900,78469000,3659000,9217000,91345000,2572000,93917000,76493000,0,0,0,18711000,95204000,-1287000,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,93917000,0,accurate,95204000,0,accurate,2428,31504.530477759472,not excessive,0,78469000,0.8355143371274636,balanced
63005894477,The Jacka Foundation Of Natural Therapies Limited,VIC,Medium,TRUE,Other education,TRUE,0,0,0,0,0,0,823678,823678,0,823678,0,0,530000,0,324371,854371,-30693,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,823678,0,accurate,854371,0,accurate,0,0,not excessive,0,0,0,balanced
63036819770,Glenroy Memorial Pre School Centre Inc,VIC,Medium,TRUE,Other education,TRUE,2,3,1,5,232956,0,73054,306010,0,306010,225287,0,0,0,34139,259426,46584,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,306010,0,accurate,259426,0,accurate,11,20480.636363636364,not excessive,0,232956,0.7612692395673344,balanced
63043514933,Sila Overseas Aid & Development Fund,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,3,0,71640,0,0,0,71640,0,0,0,17460,7226,24686,46954,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,71640,0,accurate,24686,0,accurate,3,0,not excessive,0,0,0,balanced
63066828936,Windermere Child & Family Services Inc,VIC,Large,TRUE,Social services,TRUE,80,82,5,2,13388479,200219,2766059,16354757,8665,16363422,12447848,0,0,0,3887121,16334969,28453,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,16363422,0,accurate,16334969,0,accurate,169,73655.90532544379,not excessive,0,13388479,0.8181955461394322,balanced
63073435291,Kevin Heinze Garden Centre Inc,VIC,Medium,TRUE,Social services,TRUE,1,7,2,70,146925,30963,220950,398838,0,398838,304451,0,0,0,112730,417181,-18343,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,398838,0,accurate,417181,0,accurate,80,3805.6375,not excessive,0,146925,0.36838265160290645,balanced
63102884045,The Father James Grant Foundation Incorporated,VIC,Small,TRUE,Employment training,TRUE,0,2,4,20,0,11108,0,0,0,11108,36,0,11108,0,0,11144,-36,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,11108,0,accurate,11144,0,accurate,26,1.3846153846153846,not excessive,0,0,0,balanced
63118227259,Accounting Professional & Ethical Standards Board Limited,VIC,Large,TRUE,Other education,TRUE,3,8,1,24,0,0,1389450,1389450,24459,1413909,953825,0,0,0,424409,1378234,35675,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1413909,0,accurate,1378234,0,accurate,36,26495.13888888889,not excessive,0,0,0,balanced
63136509343,Primary Care Connect,VIC,Large,TRUE,Other health service delivery,TRUE,20,45,3,3,5451564,8725,247555,5707844,0,5707844,3379605,0,0,0,1811696,5191301,516543,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,5707844,0,accurate,5191301,0,accurate,71,47600.07042253521,not excessive,0,5451564,0.9551003846636313,balanced
63142499741,Kinfolk Enterprise,VIC,Large,TRUE,Economic social community development,TRUE,10,9,10,100,0,37575,1265175,1302750,2387,1305137,560552,0,0,0,721241,1281793,23344,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1305137,0,accurate,1281793,0,accurate,129,4345.364341085271,not excessive,0,0,0,balanced
63150209224,Down Syndrome Australia,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,1,1,12,60000,7976,127602,0,0,195578,76539,0,0,0,122944,199483,-3905,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,195578,0,accurate,199483,0,accurate,14,5467.071428571428,not excessive,0,60000,0.30678297149986195,balanced
63158882823,Baptcare Affordable Housing Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,2,0,0,0,0,152000,0,0,152000,31000,0,0,0,103000,134000,18000,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,152000,0,accurate,134000,0,accurate,2,15500,not excessive,0,0,0,balanced
63169375179,LawHelp Australia Pty Ltd,VIC,Small,TRUE,Law legal services,TRUE,0,0,15,20,0,220,1425,0,0,1645,0,0,1925,0,45,1970,-325,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,1645,0,accurate,1970,0,accurate,35,0,not excessive,0,0,0,balanced
63175468453,Rural Australians for Refugees  (Bendigo) Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,40,11129,584,19538,0,0,31251,0,0,7718,0,18278,25996,5255,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,31251,0,accurate,25996,0,accurate,40,0,not excessive,0,11129,0.35611660426866343,balanced
63213535747,Community Kinders Plus Inc.,VIC,Large,TRUE,Other education,TRUE,11,110,23,50,90109,0,5376589,5466698,0,5466698,4755991,0,0,0,937805,5693796,-227098,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,5466698,0,accurate,5693796,0,accurate,194,24515.417525773195,not excessive,0,90109,0.016483259181319328,balanced
63294924979,Wandong Pre-School Centre Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,10,12393,12793,22071,0,0,47257,0,0,0,0,39555,39555,7702,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,47257,0,accurate,39555,0,accurate,10,0,not excessive,0,12393,0.2622468628986182,balanced
63299630286,Olinda Community House Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,2,0,15,0,0,127535,0,10416,137951,92924,0,0,0,58791,151715,-13764,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,137951,0,accurate,151715,0,accurate,17,5466.117647058823,not excessive,0,0,0,balanced
63314735506,Torquay Surf Lifesaving Club Trust (Jack Harris Memorial),VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,6,0,20001,0,0,8842,28843,0,0,9600,0,0,9600,19243,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,TRUE,Torquay Surf Life Saving Club,NA,28843,0,accurate,9600,0,accurate,6,0,not excessive,0,0,0,balanced
63343358811,Open Hands,VIC,Small,TRUE,International activities,TRUE,0,0,0,9,0,38219,3086,0,0,41305,0,0,0,0,4443,4443,36862,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,41305,0,accurate,4443,0,accurate,9,0,not excessive,0,0,0,balanced
63367539827,Residential Care Rights Inc,VIC,Medium,TRUE,Civic advocacy activities,TRUE,6,0,0,6,697266,0,15877,713143,0,713143,538933,0,0,0,156037,694970,18173,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,713143,0,accurate,694970,0,accurate,12,44911.083333333336,not excessive,0,697266,0.9777365829854602,balanced
63380343189,Castlemaine Legacy Group Inc,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,19,0,13284,13371,0,0,26655,0,0,0,0,41309,41309,-14654,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,26655,0,accurate,41309,0,accurate,19,0,not excessive,0,0,0,balanced
63403473841,Chrysalis Insight Inc.,VIC,Medium,TRUE,Social services,TRUE,1,0,0,25,0,250000,53261,303261,0,303261,36530,0,0,0,171935,208465,94796,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,TRUE,People with gambling problems,NA,303261,0,accurate,208465,0,accurate,26,1405,not excessive,0,0,0,balanced
63423263810,Cheder Levi Yitzchok Inc.,VIC,Large,TRUE,Other education,TRUE,3,13,7,0,0,1465921,216293,1682214,0,1682214,941712,0,0,0,292908,1234620,447594,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,1682214,0,accurate,1234620,0,accurate,23,40944,not excessive,0,0,0,balanced
63468357449,KYNETON RSL SUB-BRANCH INC.,VIC,Large,TRUE,Economic social community development,TRUE,3,3,10,35,0,0,2871499,2871499,111100,2982599,1427739,1920,7653,0,1379499,2816811,165788,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2982599,0,accurate,2816811,0,accurate,51,27994.882352941175,not excessive,0,0,0,balanced
63602261389,Heads Together For ABI Limited,VIC,Small,TRUE,Social services,TRUE,0,0,1,60,4752,59235,7863,0,0,71850,7845,0,0,0,20242,28087,43763,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,71850,0,accurate,28087,0,accurate,61,128.60655737704917,not excessive,0,4752,0.06613778705636743,balanced
63606107653,Aboriginal Wellness Foundation Limited,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,9,215000,0,0,0,0,215000,0,0,85630,0,0,85630,129370,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,TRUE,Aboriginal children and youth in outofhome care,NA,215000,0,accurate,85630,0,accurate,9,0,not excessive,0,215000,1,balanced
63608173100,I CAN Network Ltd.,VIC,Small,TRUE,Social services,TRUE,1,0,12,60,30000,83260,105446,0,0,218706,58508,0,0,0,115811,174319,44387,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,218706,0,accurate,174319,0,accurate,73,801.4794520547945,not excessive,0,30000,0.13717044799868316,balanced
63612863064,Hadassah Charity Limited,VIC,Medium,TRUE,International activities,TRUE,0,4,3,0,0,330180,192689,522869,0,522869,170264,0,110859,0,170262,451385,71484,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,522869,0,accurate,451385,0,accurate,7,24323.428571428572,not excessive,0,0,0,balanced
63705269770,St John The Baptist (Sandringham) Kindergarten Inc,VIC,Small,TRUE,Other education,TRUE,4,1,0,9,0,6157,923,0,0,7080,0,0,0,0,8685,8685,-1605,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,7080,0,accurate,8685,0,accurate,14,0,not excessive,0,0,0,balanced
63775416041,Society for Mental Health Research Inc,VIC,Medium,TRUE,Mental health crisis intervention,TRUE,0,0,0,10,0,432185,235671,667856,0,667856,0,0,300000,0,335323,635323,32533,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,667856,0,accurate,635323,0,accurate,10,0,not excessive,0,0,0,balanced
63837860604,The Women Of The University Fund Inc,VIC,Small,TRUE,Social services,TRUE,0,1,0,30,0,13965,15122,0,0,29087,14841,0,11718,0,4102,30661,-1574,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,29087,0,accurate,30661,0,accurate,31,478.741935483871,not excessive,0,0,0,balanced
63851141493,Wonthaggi Kindergartens Incorporated,VIC,Small,TRUE,Other education,TRUE,0,0,0,6,6055,21400,27072,0,0,54527,0,0,0,0,32159,32159,22368,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,54527,0,accurate,32159,0,accurate,6,0,not excessive,0,6055,0.1110459038641407,balanced
