abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_other,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,total_grants_use,grants_income_prop,grants_use_prop,imbalanced_grants
58472605779,Plenty Historical Society Inc.,VIC,Small,TRUE,Culture arts,TRUE,0,0,0,NA,0,520,0,0,0,3702,0,0,0,0,5518,5518,-1816,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,520,3182,accurate,5518,0,accurate,0,0,not excessive,0,520,0,0.14046461372231225,0,balanced
58481815750,Girgarre Rsl Sub-Branch,VIC,Small,TRUE,Social services,TRUE,0,0,0,NA,0,0,0,0,0,3700,0,0,0,0,2400,2400,1300,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,0,3700,accurate,2400,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
58485291136,Maroondah Italian Senior Citizens Club,VIC,Small,TRUE,Other recreation social club activity,TRUE,0,0,0,NA,1820,0,0,0,0,12763,0,0,0,0,12424,12424,339,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,1820,10943,accurate,12424,0,accurate,0,0,not excessive,0,1820,0,0.14259970226435792,0,balanced
58503638181,Casey U3A Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,NA,2800,384,0,0,0,13855,0,0,0,0,14053,14053,-198,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,3184,10671,accurate,14053,0,accurate,0,0,not excessive,0,3184,0,0.22980873330927462,0,balanced
58573917491,St Thomas Primary School Sale,VIC,Large,TRUE,Primary secondary education,TRUE,16,30,0,NA,3370298,45000,568536,3983834,0,3983834,2745259,20659,0,0,479389,3245307,-738527,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,3983834,0,accurate,3245307,0,accurate,46,59679.54347826087,not excessive,0,3415298,0,0.8572892344409933,0,balanced
58579390898,Carers of Africa Inc,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,NA,0,597,0,0,0,1797,0,0,0,0,1600,1600,197,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,597,1200,accurate,1600,0,accurate,0,0,not excessive,0,597,0,0.332220367278798,0,balanced
58587947442,St Kevin's Primary School,VIC,Large,TRUE,Primary secondary education,TRUE,9,16,0,NA,1647318,15752,440043,2103113,0,2103113,1427810,2218,0,0,360186,1790214,-312899,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,2103113,0,accurate,1790214,0,accurate,25,57112.4,not excessive,0,1663070,0,0.7907658789613302,0,balanced
58599353365,Estate Florris Jessie Wiseman,VIC,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,21778,0,0,13728,0,4992,18720,3058,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,21778,accurate,4992,13728,accurate,0,0,not excessive,0,0,13728,0,0.630360914684544,balanced
58614420024,Pony Rescues Inc,VIC,Small,TRUE,Animal protection,TRUE,0,0,0,NA,9000,38492,0,0,0,47492,0,0,0,0,44394,44394,3098,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,47492,0,accurate,44394,0,accurate,0,0,not excessive,0,47492,0,1,0,balanced
58621482214,Msafiri In Action Inc.,VIC,Small,TRUE,Environmental activities,TRUE,0,0,0,NA,0,0,0,0,0,251,0,0,0,0,0,0,0,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,251,accurate,0,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
58639378014,St Marys Primary School East Malvern,VIC,Large,TRUE,Primary secondary education,TRUE,12,16,5,NA,2254336,36484,669013,2959833,0,2959833,1942318,19818,0,0,537989,2500125,-459708,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,2959833,0,accurate,2500125,0,accurate,33,58858.121212121216,not excessive,0,2290820,0,0.7739693421892384,0,balanced
58742858575,Yappera Children's Service Co Operative,VIC,Large,TRUE,Other education,TRUE,11,6,2,0,1078020,5498,139376,1222894,0,1222894,920436,0,0,0,299928,1220364,2530,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,1222894,0,accurate,1220364,0,accurate,19,48444,not excessive,0,1083518,0,0.8860277342108147,0,balanced
58759536503,Living and Learning at Ajani Inc,VIC,Medium,TRUE,Social services,TRUE,0,2,0,NA,163545,0,102585,266130,2991,269121,143129,0,0,0,121255,264384,4737,2014,Valid ABN,TRUE,TRUE,TRUE,M,TRUE,Medium,269121,0,accurate,264384,0,accurate,2,71564.5,not excessive,0,163545,0,0.6077006253692577,0,balanced
58818432472,Whittlesea Ministries Inc,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,NA,102713,28067,0,0,0,152550,0,0,0,0,159294,159294,-6744,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,130780,21770,accurate,159294,0,accurate,0,0,not excessive,0,130780,0,0.8572926909210095,0,balanced
58891533250,Diamond Valley Learning Centre Inc,VIC,Large,TRUE,Other education,TRUE,5,20,17,NA,1605046,0,168136,1773182,0,1773182,1057942,0,766,0,709674,1768382,4800,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,1773182,0,accurate,1767616,766,accurate,42,25189.095238095237,not excessive,0,1605046,766,0.9051783742447194,4.31991752679646e-4,balanced
58895584259,Skin Health Institute Inc.,VIC,Large,TRUE,Other health service delivery,TRUE,21,30,45,NA,809149,108173,0,6275758,5358436,6275758,4109508,235728,0,0,1806586,6151822,123936,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,6275758,0,accurate,6151822,0,accurate,96,42807.375,not excessive,0,917322,0,0.14616911614501388,0,balanced
58898180989,Marine Care - Ricketts Point Inc.,VIC,Small,TRUE,Environmental activities,TRUE,0,0,0,NA,4500,260,0,0,0,10093,0,0,0,0,12450,12450,-2356,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,4760,5333,accurate,12450,0,accurate,0,0,not excessive,0,4760,0,0.47161398989398595,0,balanced
58918924965,Colac Otway Disability Accommodation Incorporated,VIC,Large,TRUE,Housing activities,TRUE,1,24,17,0,50000,0,2228538,2278538,0,2278538,1556082,0,0,0,295305,1851387,427151,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,2278538,0,accurate,1851387,0,accurate,42,37049.57142857143,not excessive,0,50000,0,0.0219438956032333,0,balanced
58924551350,Ashton Smith Singers Of Australia,VIC,Small,TRUE,Culture arts,TRUE,0,1,25,NA,0,0,0,0,0,23615,12509,0,2000,0,7540,22049,1566,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,23615,accurate,20049,2000,accurate,26,481.11538461538464,not excessive,0,0,2000,0,0.08469193309337286,balanced
58947218465,The Trustee For Florence Ernestine Isabel Smith Estate New Trust,Victoria,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,24660,0,0,18177,0,6191,24368,292,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,24660,accurate,6191,18177,accurate,0,0,not excessive,0,0,18177,0,0.7371046228710463,balanced
58948367990,ALTONA RSL SUB-BRANCH PATRIOTIC FUND,VIC,medium,TRUE,Other activity,FALSE,0,0,0,0,0,0,302121,302121,0,302121,0,0,0,0,54754,54754,247367,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,302121,0,accurate,54754,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
58987850965,Sacred Heart School Sandringham,VIC,Large,TRUE,Primary secondary education,TRUE,13,18,0,NA,2074862,21390,582649,2678901,0,2678901,1948575,55712,0,0,497622,2501909,-176992,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,2678901,0,accurate,2501909,0,accurate,31,62857.25806451613,not excessive,0,2096252,0,0.782504467317008,0,balanced
59004927244,Mecwa,VIC,Large,TRUE,Aged care activities,TRUE,96,283,606,NA,26598476,692859,17871310,45162645,6364,45169009,30707430,0,25000,0,13103196,43835626,1333383,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Extra Large,45169009,0,accurate,43810626,25000,accurate,985,31175.05583756345,not excessive,0,27291335,25000,0.6042048653314488,5.534768318693908e-4,balanced
59005949539,St Paul's Anglican Grammar School Limited,VIC,Large,TRUE,Primary secondary education,TRUE,128,123,51,NA,11081762,0,12911002,23992764,0,23992764,16438776,482206,0,0,6478109,23399091,593673,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,23992764,0,accurate,23399091,0,accurate,302,54433.03311258278,not excessive,0,11081762,0,0.46187933995432956,0,balanced
59006155193,Interplast Australia & New Zealand,VIC,Large,TRUE,International activities,TRUE,7,7,1,NA,288203,1416478,409171,2113852,75891,2189743,810540,0,0,0,1363145,2173685,16058,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,2189743,0,accurate,2173685,0,accurate,15,54036,not excessive,0,1704681,0,0.7784845070859914,0,balanced
59032986751,Aruma Foundation Limited,VIC,Large,TRUE,Social services,TRUE,49,261,154,0,17316776,310924,2785465,20413165,7217568,27630733,19206972,0,0,0,6343064,25550036,2080697,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Extra Large,27630733,0,accurate,25550036,0,accurate,464,41394.33620689655,not excessive,0,17627700,0,0.6379743888806714,0,balanced
59034356051,The Trustee For The Hyman Morris Trust,Victoria,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,0,0,0,0,1278,0,0,681,0,450,1130,147,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,1278,accurate,450,680,accurate,0,0,not excessive,0,0,681,0,0.5328638497652582,balanced
59048912615,Longbeach RSL Sub Branch Inc,VIC,Large,TRUE,Other activity,TRUE,5,10,11,NA,0,1570,3197301,3198871,75718,3274589,1053525,14643,36059,0,1958135,3062362,212227,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,3274589,0,accurate,3026303,36059,accurate,26,40520.192307692305,not excessive,0,1570,36059,4.7944948205713754e-4,0.0110117636136932,balanced
59074375758,Good Shepherd College Council,VIC,Large,TRUE,Primary secondary education,TRUE,5,20,3,NA,1356777,0,609393,1966170,0,1966170,1505481,13050,0,0,665592,2184123,-217953,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1966170,0,accurate,2184123,0,accurate,28,53767.17857142857,not excessive,0,1356777,0,0.6900608797815041,0,balanced
59077570944,Keilor Hostel For The Aged Association Inc,VIC,Large,TRUE,Aged care activities,TRUE,6,63,17,NA,0,7611,5876241,5883852,0,5883852,3779194,19587,0,0,1951261,5750042,133809,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,5883852,0,accurate,5750042,0,accurate,86,43944.11627906977,not excessive,0,7611,0,0.0012935403541761417,0,balanced
59093747454,Carinya Society,VIC,Large,TRUE,Social services,TRUE,24,18,8,NA,2482310,152775,0,2635085,0,2635085,0,0,0,0,0,0,2635085,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,2635085,0,accurate,0,0,accurate,50,0,not excessive,0,2635085,0,1,0,balanced
59097476769,The Link Centre Limited,VIC,Medium,TRUE,Other activity,TRUE,5,0,0,0,330000,100200,11644,441844,3777,445621,376098,0,0,0,95466,471564,-25943,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,445621,0,accurate,471564,0,accurate,5,75219.6,not excessive,0,430200,0,0.9653943597810696,0,balanced
59113903898,The Finian Foundation Ltd,VIC,Small,TRUE,Other education,TRUE,0,0,0,NA,0,19270,0,0,0,21853,0,0,10800,0,0,10800,11053,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,19270,2583,accurate,0,10800,accurate,0,0,not excessive,0,19270,10800,0.8818011257035647,0.4942113211000778,balanced
59127195135,St Bede's College,VIC,Large,TRUE,Primary secondary education,TRUE,126,51,12,NA,13395232,1300,8802786,22199318,0,22199318,14379372,130810,0,0,5716799,20226981,-1972337,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,22199318,0,accurate,20226981,0,accurate,189,76081.33333333333,not excessive,0,13396532,0,0.6034659262955736,0,balanced
59135483055,Epworth Medical Foundation Limited,VIC,Large,TRUE,Research,TRUE,22,24,11,0,0,1207662,132250,1339912,0,1339912,0,0,0,0,850476,850476,489436,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1339912,0,accurate,850476,0,accurate,57,0,not excessive,0,1207662,0,0.9012994883246064,0,balanced
59149634975,Goldfields Employment And Learning Centre Inc,VIC,Medium,TRUE,Employment training,TRUE,5,3,9,NA,303981,10,120933,424924,0,424924,385869,0,0,0,112174,498043,-73119,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,424924,0,accurate,498043,0,accurate,17,22698.176470588234,not excessive,0,303991,0,0.7154008716852897,0,balanced
59159498469,William Wilberforce Foundation,VIC,Small,TRUE,Social services,TRUE,0,2,1,NA,0,38071,0,0,0,61727,61744,0,0,0,48311,110055,-48328,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,38071,23656,accurate,110055,0,accurate,3,20581.333333333332,not excessive,0,38071,0,0.6167641388695384,0,balanced
59160158074,East Timor Hearts Fund,VIC,Medium,TRUE,Other health service delivery,TRUE,0,0,0,NA,0,280382,0,280382,3437,283819,0,0,0,0,56707,56707,227112,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,283819,0,accurate,56707,0,accurate,0,0,not excessive,0,280382,0,0.9878901694389735,0,balanced
59183819535,Melbourne University Family Club Co Operative,VIC,Large,TRUE,Other education,TRUE,12,12,4,0,0,0,1163414,1163414,0,1163414,1000744,0,0,0,151362,1152106,11308,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,1163414,0,accurate,1152106,0,accurate,28,35740.857142857145,not excessive,0,0,0,0,0,balanced
59227002179,Five Star Project Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,NA,0,13948,0,0,0,32357,0,0,0,0,12895,12895,19462,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,13948,18409,accurate,12895,0,accurate,0,0,not excessive,0,13948,0,0.4310659208208425,0,balanced
59241033598,Friends Of The Hostel Waranga House,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,NA,0,1362,0,0,0,8070,0,0,365,0,6772,7137,933,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,1362,6708,accurate,6772,365,accurate,0,0,not excessive,0,1362,365,0.1687732342007435,0.045229244114002476,balanced
59242616765,TOWN Australia Incorporated,VIC,Medium,TRUE,Other health service delivery,TRUE,0,3,0,NA,0,7547,265855,273402,0,273402,96356,0,400,0,151234,247990,25412,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,273402,0,accurate,247590,400,accurate,3,32118.666666666668,not excessive,0,7547,400,0.027604040936057526,0.0014630470881705328,balanced
59247011539,The Leigh Phillips Charitable Foundation,VIC,Small,TRUE,Primary secondary education,TRUE,0,0,0,NA,0,5380,0,0,0,5998,0,0,750,780,0,1530,4468,2014,Valid ABN,TRUE,FALSE,TRUE,S,TRUE,Extra Small,5380,618,accurate,0,1530,accurate,0,0,not excessive,0,5380,1530,0.8969656552184061,0.2550850283427809,balanced
59247453303,Briagolong Community House Inc,VIC,Small,TRUE,Other education,TRUE,0,2,1,NA,49076,3563,0,0,0,71376,47019,0,0,0,28893,75912,-4536,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,52639,18737,accurate,75912,0,accurate,3,15673,not excessive,0,52639,0,0.7374887917507286,0,balanced
59284895650,Anam Cara House Colac Inc,VIC,Medium,TRUE,Other health service delivery,TRUE,0,1,21,NA,0,571418,5000,576418,60910,637328,222814,0,0,0,150236,373050,264278,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,637328,0,accurate,373050,0,accurate,22,10127.90909090909,not excessive,0,571418,0,0.8965838626264655,0,balanced
59322043060,Georgia's Journey Welfare Fund,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,NA,0,15763,0,0,0,31763,0,0,0,0,10133,10133,21630,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,15763,16000,accurate,10133,0,accurate,0,0,not excessive,0,15763,0,0.4962692440890344,0,balanced
59325895268,Boort And District Community Emergency Response Team Inc.,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,NA,0,100,0,0,0,420,0,0,0,0,3300,3300,-2880,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,100,320,accurate,3300,0,accurate,0,0,not excessive,0,100,0,0.23809523809523808,0,balanced
59339585737,Friends Of The Lyrebird Forest Walk Inc.,VIC,Small,TRUE,Environmental activities,TRUE,0,0,0,NA,0,2642,0,0,0,18405,0,0,0,0,17892,17892,513,2014,Valid ABN,TRUE,FALSE,TRUE,S,TRUE,Extra Small,2642,15763,accurate,17892,0,accurate,0,0,not excessive,0,2642,0,0.14354794892692202,0,balanced
59345224293,Saint Ignatius College Geelong,VIC,Large,TRUE,Primary secondary education,TRUE,83,38,6,NA,11350158,26138,4411928,15788224,0,15788224,9921358,158912,0,0,2649822,12730092,-3058132,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,15788224,0,accurate,12730092,0,accurate,127,78120.92913385827,not excessive,0,11376296,0,0.7205557762545046,0,balanced
59361278261,The Trustee For The Kajji Foundation,VIC,Small,FALSE,Primary secondary education,TRUE,0,0,0,0,0,7,0,0,0,679,0,0,0,0,0,0,679,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,7,672,accurate,0,0,accurate,0,0,not excessive,0,7,0,0.010309278350515464,0,balanced
59427677967,Doveton Neighbourhood Learning Centre Inc,VIC,Medium,TRUE,Economic social community development,TRUE,0,8,1,NA,180250,20,145953,326223,0,326223,207543,0,0,0,104239,311782,14440,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,326223,0,accurate,311782,0,accurate,9,23060.333333333332,not excessive,0,180270,0,0.5525974563412145,0,balanced
59526865481,Peninsula Carer Council Inc,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,NA,7500,1450,0,0,0,9168,0,0,0,0,10336,10336,-1168,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,8950,218,accurate,10336,0,accurate,0,0,not excessive,0,8950,0,0.9762216404886562,0,balanced
59533729847,Girl Guides Association Of Victoria,VIC,Large,TRUE,Other education,TRUE,6,4,10,NA,304350,165238,1547108,2016696,0,2016696,881639,0,0,0,1822356,2703995,-687299,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,2016696,0,accurate,2703995,0,accurate,20,44081.95,not excessive,0,469588,0,0.23285016680749107,0,balanced
59561556587,Echuca Animal Rescue Service,VIC,Small,TRUE,Animal protection,TRUE,0,0,0,NA,0,0,0,0,0,1887,0,0,0,0,842,842,1045,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,1887,accurate,842,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
59569580162,The Trustee For Rossbourne School Building Fund,VIC,Small,TRUE,Other education,TRUE,0,0,0,NA,0,37637,0,0,0,43497,0,0,0,0,1,1,43496,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,37637,5860,accurate,1,0,accurate,0,0,not excessive,0,37637,0,0.8652780651539187,0,balanced
59574954431,Nuggetty Land Protection Group Inc.,VIC,Small,TRUE,Environmental activities,TRUE,0,0,0,NA,5525,145,0,0,0,11871,0,0,0,0,8045,8045,3826,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,5670,6201,accurate,8045,0,accurate,0,0,not excessive,0,5670,0,0.47763457164518575,0,balanced
59604001176,Parkinson's Victoria Limited,VIC,Large,TRUE,Other health service delivery,TRUE,7,6,1,NA,237034,812148,174277,1223459,116223,1339682,705006,0,0,0,762336,1467342,-127660,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,1339682,0,accurate,1467342,0,accurate,14,50357.57142857143,not excessive,0,1049182,0,0.7831574955847731,0,balanced
59608346934,Salvation Army Housing,VIC,Large,TRUE,Housing activities,FALSE,5,1,0,0,0,0,2389886,2389886,0,2389886,382082,0,0,0,2007112,2389194,692,2014,Valid ABN,TRUE,TRUE,FALSE,L,TRUE,Large,2389886,0,accurate,2389194,0,accurate,6,63680.333333333336,not excessive,0,0,0,0,0,balanced
59616353093,Bendigo Art Gallery,VIC,Medium,TRUE,Culture arts,TRUE,5,10,10,NA,100120,228600,47117,375837,429153,804990,871983,0,0,0,71156,943139,-138149,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,804990,0,accurate,943139,0,accurate,25,34879.32,not excessive,0,328720,0,0.40835289879377384,0,balanced
59622970642,Mount Martha Pre School Association Inc,VIC,Medium,TRUE,Other education,TRUE,0,4,4,NA,189857,620,77041,267518,7444,274962,193109,0,0,0,41156,234265,40697,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,274962,0,accurate,234265,0,accurate,8,24138.625,not excessive,0,190477,0,0.6927393603479753,0,balanced
59629445857,ARARAT RSL SUB-BRANCH PATRIOTIC FUND,VIC,medium,TRUE,Other activity,FALSE,0,0,0,0,0,0,500502,500502,0,500502,0,0,0,0,153358,153358,347144,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,500502,0,accurate,153358,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
59631244284,Project Platypus Association Inc,VIC,Large,TRUE,Environmental activities,TRUE,3,5,5,NA,880893,0,331840,1212733,0,1212733,423114,0,0,0,725494,1148608,64125,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1212733,0,accurate,1148608,0,accurate,13,32547.23076923077,not excessive,0,880893,0,0.7263701078473168,0,balanced
59704871475,The Lieder Society Of Victoria,VIC,Small,TRUE,Culture arts,TRUE,0,0,15,NA,0,25505,0,0,0,34432,8880,0,12800,0,7974,29654,4778,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,25505,8927,accurate,16854,12800,accurate,15,592,not excessive,0,25505,12800,0.7407353624535316,0.37174721189591076,balanced
59709547292,Richmond Community Learning Centre Inc,VIC,Medium,TRUE,Other activity,TRUE,0,2,8,NA,241987,0,123435,365422,5167,370589,210671,0,0,0,143085,353756,16833,2014,Valid ABN,TRUE,FALSE,TRUE,M,TRUE,Medium,370589,0,accurate,353756,0,accurate,10,21067.1,not excessive,0,241987,0,0.6529794462328887,0,balanced
59748002118,Rollercoaster Theatre Inc.,VIC,Small,TRUE,Culture arts,TRUE,0,0,7,NA,0,57540,0,0,0,68788,46790,0,0,0,41561,88351,-19563,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Small,57540,11248,accurate,88351,0,accurate,7,6684.285714285715,not excessive,0,57540,0,0.8364831075187533,0,balanced
59760934583,The Trustee For Rotary Club Of Prahran Community Service Fund,VIC,Small,TRUE,Grant-making activities,TRUE,0,0,0,0,0,250,0,0,0,250,0,0,0,200,6,206,44,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,250,0,accurate,6,200,accurate,0,0,not excessive,0,250,200,1,0.8,balanced
59790395833,The Alexandra Yea Mansfield Group Of Melbourne Legacy Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,NA,0,2782,0,0,0,19362,0,0,14605,0,7346,21951,-2589,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,2782,16580,accurate,7346,14605,accurate,0,0,not excessive,0,2782,14605,0.14368350377027167,0.754312571015391,balanced
59805270397,Northside Christian College Inc,VIC,Large,TRUE,Primary secondary education,TRUE,18,32,10,NA,2946922,0,1155379,4102301,0,4102301,2910430,71023,0,0,1248793,4230246,-127945,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,4102301,0,accurate,4230246,0,accurate,60,48507.166666666664,not excessive,0,2946922,0,0.7183583067161576,0,balanced
59901963154,Down Syndrome Association Of Vic Inc,VIC,Medium,TRUE,Other activity,TRUE,1,8,7,0,130459,216334,530064,876857,29040,905897,549192,0,0,0,280131,829323,76574,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,905897,0,accurate,829323,0,accurate,16,34324.5,not excessive,0,346793,0,0.38281725185092785,0,balanced
