abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
96418358489,St Margaret's Pre-school Inc,VIC,Medium,TRUE,Other education,TRUE,3,5,3,20,178295,9373,136006,323674,0,323674,255687,0,0,0,84794,340481,-16807,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,323674,0,accurate,340481,0,accurate,31,8247.967741935483,not excessive,0,178295,0.5508474576271186,balanced
96424419725,Dame Nellie Melba Opera Trust,VIC,Large,TRUE,Employment training,TRUE,0,7,0,6,0,595334,437753,1033087,0,1033087,331272,0,91967,25000,417884,866123,166964,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1033087,0,accurate,866123,0,accurate,13,25482.46153846154,not excessive,0,0,0,balanced
96461481740,Bentmoor Community Men's Shed Inc.,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,10,7122,3914,0,0,0,24058,0,0,0,0,23889,23889,169,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,11036,13022,accurate,23889,0,accurate,10,0,not excessive,0,7122,0.2960345830908637,balanced
96478258190,The Killick Charitable Trust,VIC,Medium,TRUE,Economic social community development,TRUE,0,0,0,3,0,311025,3756,314781,0,314781,0,0,161231,153098,1582,315911,-1130,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,314781,0,accurate,315911,0,accurate,3,0,not excessive,0,0,0,balanced
96484837415,Queenscliff-Point Lonsdale RSL Sub-Branch Patriotic Fund,VIC,small,TRUE,Social services,TRUE,0,0,0,5,0,5812,0,0,0,10442,0,0,0,0,8110,8110,2332,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,5812,4630,accurate,8110,0,accurate,5,0,not excessive,0,0,0,balanced
96514115810,The Alannah & Madeline Foundation,VIC,Large,TRUE,Other education,TRUE,25,15,0,500,596492,5389904,8386023,14372419,244148,14616567,3978497,0,0,0,10437543,14416040,200527,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,14616567,0,accurate,14416040,0,accurate,540,7367.587037037037,not excessive,0,596492,0.04080930905321339,balanced
96536418242,Warburton RSL Sub-Branch Patriotic Fund,VIC,small,TRUE,Social services,TRUE,0,0,0,5,0,8233,0,0,0,14391,0,0,0,0,24252,24252,-9861,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,8233,6158,accurate,24252,0,accurate,5,0,not excessive,0,0,0,balanced
96536879169,Bellarine Community Health Ltd,VIC,Large,TRUE,Other health service delivery,TRUE,16,89,20,130,6518721,14940,2776442,9310103,816554,10126657,7584806,13070,0,0,3033747,10631623,-504966,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,10126657,0,accurate,10631623,0,accurate,255,29744.337254901962,not excessive,0,6518721,0.6437189489088058,balanced
96581395187,Queenscliff Kindergarten Inc,VIC,Medium,TRUE,Other education,TRUE,0,8,0,20,200146,10386,88936,299468,0,299468,246654,0,0,0,70205,316859,-17391,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,299468,0,accurate,316859,0,accurate,28,8809.07142857143,not excessive,0,200146,0.6683385203093486,balanced
96588271094,Panjtan Society Of Victoria Inc,VIC,Small,TRUE,Other education,TRUE,1,0,0,30,800,175234,0,0,0,184849,50645,0,0,0,105274,155920,28930,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,176034,8815,accurate,155919,1,accurate,31,1633.7096774193549,not excessive,0,800,0.004327856791218779,balanced
96599565577,Health Issues Centre Limited,VIC,Large,TRUE,Other health service delivery,TRUE,4,4,0,0,480923,485,543892,1025300,20441,1045741,672685,0,0,0,288243,960928,84813,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1045741,0,accurate,960928,0,accurate,8,84085.625,not excessive,0,480923,0.45988729522893335,balanced
96612521171,The Trustee For Mc Auley-Champagnat Trust,VIC,Small,TRUE,Other education,TRUE,12,10,0,0,0,4100,0,0,0,4318,0,0,0,0,375,375,3943,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,4100,218,accurate,375,0,accurate,22,0,not excessive,0,0,0,balanced
96624705876,Christina Noble Childrens Foundation Limited,VIC,Medium,TRUE,Economic social community development,TRUE,0,1,0,20,0,276996,17553,294549,2148,296697,42097,0,0,176957,95111,314165,-17468,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,296697,0,accurate,314165,0,accurate,21,2004.6190476190477,not excessive,0,0,0,balanced
96651264902,Yarrawonga-Mulwala RSL Sub-Branch Building Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,0,0,221433,221433,0,0,0,0,168156,168156,53277,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,221433,0,accurate,168156,0,accurate,5,0,not excessive,0,0,0,balanced
96672318951,Fyans Park Kindergarten Inc,VIC,Small,TRUE,Other education,TRUE,1,6,0,85,1314,0,0,0,0,19008,1891,0,0,0,15871,17762,1246,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1314,17694,accurate,17762,0,accurate,92,20.554347826086957,not excessive,0,1314,0.06912878787878787,balanced
96742344380,Outer East Foodshare Inc,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,12,0,110,0,0,0,680,0,0,0,0,545,545,135,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,110,570,accurate,545,0,accurate,12,0,not excessive,0,0,0,balanced
96781863038,EVERYBODY-ALL-AT-ONCE INCORPORATED,VIC,Small,TRUE,Other education,TRUE,0,0,0,6,0,19759,0,0,0,19796,0,0,0,0,11161,11161,8635,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,19759,37,accurate,11161,0,accurate,6,0,not excessive,0,0,0,balanced
96786207748,The Trustee For Ebenezer Trust,VIC,Small,TRUE,Income support maintenance,TRUE,0,0,0,2,0,9381,0,0,0,20976,0,0,9769,0,7642,17411,3565,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,9381,11595,accurate,17411,0,accurate,2,0,not excessive,0,0,0,balanced
96810411768,Don Bosco Youth Centre & Hostel Inc,VIC,Medium,TRUE,Economic social community development,TRUE,2,2,2,5,0,33242,252854,286096,0,286096,158921,0,0,0,142243,301164,-15068,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,286096,0,accurate,301164,0,accurate,11,14447.363636363636,not excessive,0,0,0,balanced
96849793256,The Trustee For The Myer Community Fund,VIC,Large,TRUE,Economic social community development,TRUE,0,0,0,150,0,1576785,506569,2083354,0,2083354,0,0,1491689,0,439826,1931515,151838,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2083354,0,accurate,1931515,0,accurate,150,0,not excessive,0,0,0,balanced
96881895856,The Trustee For The Help Charitable Trust,VIC,Small,TRUE,International activities,TRUE,0,0,0,5,0,101519,0,0,0,107231,0,0,0,86455,15220,101676,5555,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,101519,5712,accurate,101675,1,accurate,5,0,not excessive,0,0,0,balanced
96908082460,Goulburn Region Pre-school Association Inc,VIC,Large,TRUE,Other education,TRUE,14,70,37,50,2304107,205172,0,3408466,899187,3408466,2371631,0,0,0,913330,3284961,123505,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,3408466,0,accurate,3284961,0,accurate,171,13869.187134502923,not excessive,0,2304107,0.6759953011119958,balanced
96933507631,Leopold Kindergarten Inc,VIC,Small,TRUE,Other education,TRUE,1,4,1,3,0,0,0,0,0,20480,0,0,0,0,21609,21609,-1129,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,20480,accurate,21609,0,accurate,9,0,not excessive,0,0,0,balanced
97003186767,Australian Corporate Lawyers Association,VIC,Large,TRUE,Other education,TRUE,7,1,0,101,0,0,2059937,2059937,91090,2151027,824332,0,0,0,1313742,2138074,12953,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2151027,0,accurate,2138074,0,accurate,109,7562.678899082569,not excessive,0,0,0,balanced
97006497632,Make-A-Wish Foundation Of Australia Ltd.,VIC,Large,TRUE,Other health service delivery,TRUE,59,8,0,1141,0,14485392,2549344,17034736,161076,17195812,5334409,3,0,0,10479214,15813626,1382186,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,17195812,0,accurate,15813626,0,accurate,1208,4415.901490066225,not excessive,0,0,0,balanced
97006546658,Common Equity Housing Limited,VIC,Large,TRUE,Housing activities,TRUE,38,18,1,0,5515757,0,14901892,20959734,48552469,69512203,4704863,3214866,0,0,5933947,13853676,55658527,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,68970118,542085,accurate,13853676,0,accurate,57,82541.45614035087,not excessive,0,5515757,0.07934947767372587,balanced
97007293478,Wintringham,VIC,Large,TRUE,Aged care activities,TRUE,94,394,89,45,30287499,128396,7256481,37672375,7354710,45027085,29174556,91254,0,0,8670871,37936681,7090403,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,45027086,1,accurate,37936681,0,accurate,622,46904.430868167205,not excessive,0,30287499,0.6726506723675316,balanced
97027508983,The Lebovits-Silberman Charitable Foundation,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,1,0,0,0,0,0,3000,0,0,2306,0,182,2488,512,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,3000,accurate,2488,0,accurate,1,0,not excessive,0,0,0,balanced
97077283106,Australia Help Ltd,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,4,0,1363,0,0,0,1363,0,0,0,0,1727,1727,-364,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1363,0,accurate,1727,0,accurate,4,0,not excessive,0,0,0,balanced
97080848628,Highgate Early Learning Centre Inc,VIC,Large,TRUE,Other education,TRUE,15,10,10,12,425960,1664,1110010,1537634,0,1537634,1054984,0,13506,0,459426,1527916,9719,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1537634,0,accurate,1527916,0,accurate,47,22446.468085106382,not excessive,0,425960,0.2770230106774434,balanced
97097316058,The Friends Of The Hamilton Botanic Gardens Incorporated,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,25,0,1765,0,0,0,7871,0,0,0,0,6636,6636,1235,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1765,6106,accurate,6636,0,accurate,25,0,not excessive,0,0,0,balanced
97169766189,Gippsland Anglican Retirement Living Ltd,VIC,Medium,TRUE,Housing activities,TRUE,2,3,0,5,0,116918,252995,369913,0,369913,171423,0,0,0,155117,326540,43373,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,369913,0,accurate,326540,0,accurate,10,17142.3,not excessive,0,0,0,balanced
97180413369,Springvale Rsl Sub Branch Inc,VIC,Large,TRUE,Aged care activities,TRUE,8,0,19,40,0,5157,5832968,5838125,105484,5943609,1274397,0,29485,0,4201726,5505608,438001,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,5943609,0,accurate,5505608,0,accurate,67,19020.850746268658,not excessive,0,0,0,balanced
97186366173,BAYSWATER RSL SUB-BRANCH  PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,0,0,39315,39315,0,0,0,0,40653,40653,-1338,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,39315,0,accurate,40653,0,accurate,5,0,not excessive,0,0,0,balanced
97193039590,Eastmont Pre School Association Inc,VIC,Medium,TRUE,Other education,TRUE,0,6,0,0,20656,16093,281419,318168,0,318168,257918,0,0,0,48467,306385,11783,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,318168,0,accurate,306385,0,accurate,6,42986.333333333336,not excessive,0,20656,0.06492167659852656,balanced
97212866241,Mountain Glory Church Inc,VIC,Small,TRUE,Emergency relief,TRUE,0,1,0,4,0,77409,0,0,0,79603,9600,0,11995,4530,47165,73290,6313,2015,Valid ABN,TRUE,TRUE,S,TRUE,Small,77409,2194,accurate,73290,0,accurate,5,1920,not excessive,0,0,0,balanced
97236076288,The Trustee For The Royal Freemasons Homes Of Victoria,VIC,Large,TRUE,Aged care activities,TRUE,0,0,0,3,0,5160254,5373496,10533750,14222,10547972,0,0,0,0,5604231,5604231,4943741,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,10547972,0,accurate,5604231,0,accurate,3,0,not excessive,0,0,0,balanced
97269043154,Australasian Study Of Parliament Group A S P G,VIC,Small,TRUE,Other education,TRUE,0,0,0,10,0,0,0,0,0,24647,0,0,0,0,16819,16819,7827,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,24647,accurate,16819,0,accurate,10,0,not excessive,0,0,0,balanced
97308784470,The Kerang Group Of The Legacy Club Of Bendigo Inc.,VIC,Small,TRUE,Social services,TRUE,0,0,0,28,0,1499,0,0,0,19786,0,0,9854,0,7266,17120,2666,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1499,18287,accurate,17120,0,accurate,28,0,not excessive,0,0,0,balanced
97345262069,Flourish Foundation Incorporated,VIC,Small,TRUE,Other education,TRUE,0,0,0,6,0,0,0,0,0,2150,0,0,0,0,2228,2228,-78,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,2150,accurate,2228,0,accurate,6,0,not excessive,0,0,0,balanced
97361098908,Agape Orphanage Network (Australia) Inc.,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,6,0,15047,0,0,0,15047,0,0,0,0,17817,17817,-2770,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,15047,0,accurate,17817,0,accurate,6,0,not excessive,0,0,0,balanced
97379402182,Family Planning Victoria Inc,VIC,Large,TRUE,Other education,TRUE,14,61,22,1,4009641,1245,1353968,5364854,73025,5437879,3976160,599,0,0,1412151,5388870,49009,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,5437879,0,accurate,5388910,40,accurate,98,40573.06122448979,not excessive,0,4009641,0.7373538469686435,balanced
97387847085,Social Policy Connections Inc.,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,20,0,15665,0,0,0,19178,3469,0,200,0,8767,12436,6742,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,15665,3513,accurate,12436,0,accurate,20,173.45,not excessive,0,0,0,balanced
97397067466,Anglicare Victoria,VIC,Large,TRUE,Social services,TRUE,501,549,175,1093,89486000,5251000,7758000,102495000,1782000,104277000,77965000,0,0,0,21443000,99408000,4869000,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Extra Large,104277000,0,accurate,99408000,0,accurate,2318,33634.59879206212,not excessive,0,89486000,0.8581566404863968,balanced
97470256857,Extended Families Australia Inc.,VIC,Medium,TRUE,Social services,TRUE,2,15,3,200,921881,25739,7938,955558,0,955558,834760,0,0,0,131733,966493,-10935,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,955558,0,accurate,966493,0,accurate,220,3794.3636363636365,not excessive,0,921881,0.9647567180642096,balanced
97572776970,Sunnyside Lutheran Retirement Village Auxiliary,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,8,0,220,0,0,0,577,0,0,0,0,75,75,501,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,220,357,accurate,75,0,accurate,8,0,not excessive,0,0,0,balanced
97600179810,Waverley Helpmates Inc,VIC,Large,TRUE,Employment training,TRUE,7,33,0,20,498799,23678,506621,1029098,26200,1055298,495732,0,0,0,498145,993877,61421,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1055298,0,accurate,993877,0,accurate,60,8262.2,not excessive,0,498799,0.4726617505197584,balanced
97623930187,Heartbeat Victoria Sunraysia Inc.,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,15,0,3485,0,0,0,10918,0,0,0,0,9713,9713,0,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,3485,7433,accurate,9713,0,accurate,15,0,not excessive,0,0,0,balanced
97640744103,AMAFHH Federation Inc,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,200,1500,8815,0,0,0,31248,0,0,0,0,28752,28752,2496,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,10315,20933,accurate,28752,0,accurate,200,0,not excessive,0,1500,0.04800307219662058,balanced
97805251620,Derby Street Childrens Centre Inc,VIC,Large,TRUE,Other education,TRUE,9,11,3,0,20231,0,1394015,1414246,0,1414246,1120019,0,0,0,163149,1283168,131078,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,1414246,0,accurate,1283168,0,accurate,23,48696.47826086957,not excessive,0,20231,0.014305149174896023,balanced
97832269132,Kathleen Millikan Centre Inc Parents & Friends,VIC,Small,TRUE,Other education,TRUE,0,1,0,20,0,0,0,0,0,14905,1400,0,13168,0,16751,31319,-16414,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,14905,accurate,31319,0,accurate,21,66.66666666666667,not excessive,0,0,0,balanced
97929588990,The New Hope Foundation Inc,VIC,Large,TRUE,Social services,TRUE,45,36,52,170,4434750,16640,105157,4556547,0,4556547,3321100,0,19542,0,824467,4165109,391438,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,4556547,0,accurate,4165109,0,accurate,303,10960.72607260726,not excessive,0,4434750,0.9732698905552823,balanced
97948792843,SouthPort Community Centre,VIC,Medium,TRUE,Economic social community development,TRUE,1,2,16,37,372271,456,122451,495178,11980,507158,247194,0,0,0,257440,504634,2524,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,507158,0,accurate,504634,0,accurate,56,4414.178571428572,not excessive,0,372271,0.7340335753354971,balanced
97972851021,PAKENHAM RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,1,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1,0,accurate,0,0,accurate,5,0,not excessive,0,0,0,balanced
98006037529,AMPLA Limited,VIC,Medium,TRUE,Other education,TRUE,2,2,0,50,0,0,852272,852272,0,852272,416719,0,0,0,440801,857520,-5248,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,852272,0,accurate,857520,0,accurate,54,7717.018518518518,not excessive,0,0,0,balanced
98006740183,The River Of Life Ministries Ltd.,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,1,0,2862,0,0,0,4672,0,0,0,2330,8087,10417,-5745,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2862,1810,accurate,10417,0,accurate,1,0,not excessive,0,0,0,balanced
98008419761,National Heart Foundation Of Australia,VIC,Large,TRUE,Civic advocacy activities,TRUE,77,25,25,95000,65000,3040000,29073000,32178000,3120000,35298000,11181000,0,11325000,0,2759000,25265000,10033000,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,35298000,0,accurate,25265000,0,accurate,95127,117.5376076192879,not excessive,0,65000,0.001841464105615049,balanced
98057582733,"Barwon Child, Youth & Family",VIC,Large,TRUE,Social services,TRUE,54,103,46,75,7248064,2481875,2392688,12122627,162698,12285325,9157283,0,0,0,2671713,11828996,456329,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,12285325,0,accurate,11828996,0,accurate,278,32939.86690647482,not excessive,0,7248064,0.5899773917254937,balanced
98114571881,Fairtrade Australia And New Zealand Ltd,VIC,Large,TRUE,Economic social community development,TRUE,16,3,1,4,1387386,0,2216432,3603818,40426,3644244,1314083,2837,100000,643848,1554253,3615021,29223,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,3644244,0,accurate,3615021,0,accurate,24,54753.458333333336,not excessive,0,1387386,0.38070612176352625,balanced
98133571614,Each Housing Ltd,VIC,Medium,TRUE,Housing activities,TRUE,0,3,0,0,194494,0,23366,582108,387614,605474,87430,0,0,0,312930,400360,205114,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,605474,0,accurate,400360,0,accurate,3,29143.333333333332,not excessive,0,194494,0.321226014659589,balanced
98140810929,Gateways Support Services Inc,VIC,Large,TRUE,Other health service delivery,TRUE,25,270,131,75,17831844,372289,817235,19021368,3531,19024899,15181412,0,0,0,2841955,18023367,1001532,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,19024899,0,accurate,18023367,0,accurate,501,30302.219560878242,not excessive,0,17831844,0.9372898116305375,balanced
98169272143,Yallourn-Newborough RSL Sub-Branch Patriotic Fund,VIC,small,TRUE,Social services,TRUE,0,0,0,5,0,0,0,0,0,2001,0,0,0,0,7545,7545,-5544,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,2001,accurate,7545,0,accurate,5,0,not excessive,0,0,0,balanced
98211661435,Kooweerup Preschool Incorporated,VIC,Small,TRUE,Other education,TRUE,0,0,0,8,42793,0,0,0,0,49306,0,0,0,0,42148,42148,7158,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,42793,6513,accurate,42148,0,accurate,8,0,not excessive,0,42793,0.8679065428142619,balanced
98216454135,East Bentleigh Child Care Centre Association Incorporated,VIC,Medium,TRUE,Other education,TRUE,3,13,7,9,34725,0,948906,983631,0,983631,832991,0,0,0,135626,968617,15014,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,983631,0,accurate,968617,0,accurate,32,26030.96875,not excessive,0,34725,0.03530287272361282,balanced
98227492950,Ballarat Community Health,VIC,Large,TRUE,Other health service delivery,TRUE,41,76,10,59,7639061,0,4187149,11826210,57375,11883585,8412706,0,0,0,2742941,11155647,727938,2015,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,11883585,0,accurate,11155647,0,accurate,186,45229.602150537634,not excessive,0,7639061,0.6428246190017575,balanced
98238057607,Defence Abuse Support Association Incorporation,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,650,0,5000,0,0,0,5000,0,0,0,0,0,0,0,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,5000,0,accurate,0,0,accurate,650,0,not excessive,0,0,0,balanced
98239426680,Cara Inc,VIC,Large,TRUE,Housing activities,TRUE,9,11,9,15,0,137319,2733807,2871126,0,2871126,1771751,0,0,0,1081793,2853544,17582,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,2871126,0,accurate,2853544,0,accurate,44,40267.068181818184,not excessive,0,0,0,balanced
98242984588,Eworks Employment Solutions Incorporated,VIC,Large,TRUE,Employment training,TRUE,76,8,16,0,0,0,4591155,4591155,50411,4641566,2927551,7333,2379,0,1906286,4843549,-201983,2015,Valid ABN,TRUE,TRUE,L,TRUE,Large,4641566,0,accurate,4843549,0,accurate,100,29275.51,not excessive,0,0,0,balanced
98266918172,Biker Charity Support Group Vic Inc,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,15,0,2892,0,0,0,8226,0,0,1609,0,6448,8057,169,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2892,5334,accurate,8057,0,accurate,15,0,not excessive,0,0,0,balanced
98304224784,Ross House Association Inc,VIC,Medium,TRUE,Economic social community development,TRUE,3,3,4,7,80500,49,913930,994479,0,994479,397572,0,0,0,640369,1037941,-43462,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,994479,0,accurate,1037941,0,accurate,17,23386.58823529412,not excessive,0,80500,0.08094690787839663,balanced
98312341875,Operation Larder Incorporated,VIC,Small,TRUE,Emergency relief,TRUE,0,0,0,50,2500,17848,0,0,0,32463,0,0,0,0,33059,33059,-596,2015,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,20348,12115,accurate,33059,0,accurate,50,0,not excessive,0,2500,0.07701075070079783,balanced
98376502818,The Social Studio,VIC,Medium,TRUE,Economic social community development,TRUE,2,17,2,30,1100,449141,275090,725331,511,725842,486434,0,0,0,329345,815779,-89937,2015,Valid ABN,TRUE,TRUE,M,TRUE,Medium,725842,0,accurate,815779,0,accurate,51,9537.921568627451,not excessive,0,1100,0.0015154813306477166,balanced
