abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,government_grants,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
40573268875,Moogji Aboriginal Council East Gippsland Inc,Victoria,Large,TRUE,Other health service delivery,TRUE,6,2,9,0,0,525,1308410,64764,1373174,722118,0,0,0,363357,1085475,287699,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1304232,1369521,3653,accurate,1085475,0,accurate,17,42477.529411764706,not excessive,0,1304232,0.9497936896562271,balanced
40603575344,Nhill Aviation Heritage Centre Association Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,75,115929,40185,169593,0,169593,0,0,0,0,322966,322966,-153373,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,7943,164057,5536,accurate,322966,0,accurate,75,0,not excessive,0,7943,0.04683565949066294,balanced
40611771621,Search & Rescue Dogs Australia Inc,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,15,5824,0,27274,896,28170,0,0,0,0,0,0,28170,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,21450,28170,0,accurate,0,0,accurate,15,0,not excessive,0,21450,0.7614483493077743,balanced
40672367613,St Pauls Anglican Grammar School Library Fund,VIC,Small,TRUE,Other education,TRUE,0,0,0,1,0,0,2,0,2,0,0,0,0,50,50,-48,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,2,accurate,50,0,accurate,1,0,not excessive,0,0,0,balanced
40700611314,The Gravel Road Foundation,VIC,Large,TRUE,Economic social community development,TRUE,0,0,0,0,9103000,0,9103000,10998,9113998,0,0,50000,0,4068,54068,9059930,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,9113998,0,accurate,54068,0,accurate,0,0,not excessive,0,0,0,balanced
40715029918,Victoria Police Blue Ribbon Foundation Incorporated,VIC,Large,TRUE,Economic social community development,TRUE,1,3,0,90,445694,916895,1826995,0,1826995,365488,0,326644,0,844954,1537086,289909,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,20000,1382589,444406,accurate,1537086,0,accurate,94,3888.1702127659573,not excessive,0,20000,0.01094693745740957,balanced
40772728988,Queenscliff Point Lonsdale Rsl Subbranch,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,20,5419,21567,48305,0,48305,0,0,0,0,52473,52473,-4168,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,26986,21319,accurate,52473,0,accurate,20,0,not excessive,0,0,0,balanced
40802307343,Friedman Charitable Fund,Victoria,Medium,TRUE,Economic social community development,TRUE,0,0,0,0,0,572510,572510,0,572510,0,0,295474,294498,321,590293,-17783,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,572510,0,accurate,590293,0,accurate,0,0,not excessive,0,0,0,balanced
40877135769,N W K Common Equity Rental Housing Co Operative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,5,0,215107,215107,0,215107,0,0,0,0,225909,225909,-10802,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,215107,0,accurate,225909,0,accurate,5,0,not excessive,0,0,0,balanced
40907028959,4P Aussie Kidz Inc,Victoria,Small,TRUE,Social services,TRUE,0,0,0,4,0,0,30,0,30,0,0,8072,0,279,8351,-8321,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,30,accurate,8351,0,accurate,4,0,not excessive,0,0,0,balanced
40938183655,Cardinia Combined Churches Caring Inc,Victoria,Medium,TRUE,Emergency relief,TRUE,1,6,1,75,130351,9,362334,0,362334,276727,0,0,0,150920,427647,-65313,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,156566,286926,75408,accurate,427647,0,accurate,83,3334.0602409638554,not excessive,0,156566,0.4321040807652608,balanced
40989032793,East Loddon Food Share Program Incorporated,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,40,52176,2357,54533,0,54533,0,0,1912,0,19774,21686,32847,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,54533,0,accurate,21686,0,accurate,40,0,not excessive,0,0,0,balanced
41088102845,Hands-On-Health Australia,VIC,Small,TRUE,Economic social community development,TRUE,1,1,2,300,14160,3504,87886,0,87886,60000,0,15000,10000,2886,87886,0,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,50653,68317,19569,accurate,87886,0,accurate,304,197.3684210526316,not excessive,0,50653,0.5763489065380152,balanced
41097159914,Australian Brick & Blocklaying Training Foundation Ltd,Victoria,Large,TRUE,Employment training,TRUE,14,1,1,0,0,3858734,4027257,0,4027257,2392295,0,0,880632,344996,3617923,409334,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,38071,3896805,130452,accurate,3617923,0,accurate,16,149518.4375,not excessive,0,38071,0.009453332628138706,balanced
41106152782,Transition Village Wallan Inc,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,30,16977,5297,22274,0,22274,0,0,0,0,16448,16448,5826,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,22274,0,accurate,16448,0,accurate,30,0,not excessive,0,0,0,balanced
41109798781,Balance Training Services Pty Ltd,Victoria,Large,TRUE,Other education,TRUE,2,2,11,0,0,8198,1325731,0,1325731,778784,2,0,0,410955,1189741,135990,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1143272,1151470,174261,accurate,1189741,0,accurate,15,51918.933333333334,not excessive,0,1143272,0.8623710239860123,balanced
41125598986,NUMURKAH RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,2001,10283,12284,0,0,0,0,2724,2724,9560,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,10283,2001,accurate,2724,0,accurate,5,0,not excessive,0,0,0,balanced
41147202800,Community Lifestyle Accommodation Limited,Victoria,Small,TRUE,Housing activities,TRUE,0,1,0,35,14989,16873,51510,60000,111510,17843,0,491399,0,40533,549775,-438265,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,18000,109862,1648,accurate,549775,0,accurate,36,495.6388888888889,not excessive,0,18000,0.16142050040355124,balanced
41179080355,Willum Warrain Aboriginal Association,Victoria,Small,TRUE,Emergency relief,TRUE,0,1,7,135,63213,25676,195472,0,195472,116277,0,3089,0,100508,219874,-24402,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,99537,188426,7046,accurate,219874,0,accurate,143,813.1258741258741,not excessive,0,99537,0.5092135958091184,balanced
41237634882,CORRYONG RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,1040,0,34794,0,34794,0,0,0,0,39059,39059,-4265,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,33726,34766,28,accurate,39059,0,accurate,5,0,not excessive,0,33726,0.969305052595275,balanced
41243717566,The Trustee For Father George Maltby Scholarship Fund,VIC,Small,TRUE,Other education,TRUE,0,0,0,2,0,644,644,0,644,0,0,0,0,0,0,644,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,644,0,accurate,0,0,accurate,2,0,not excessive,0,0,0,balanced
41258723006,Morwell Neighbourhood House & Learning Centre (Inc 3256),Victoria,Small,TRUE,Economic social community development,TRUE,1,2,0,25,23909,0,148055,0,148055,106877,0,0,0,0,106877,41178,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,106061,129970,18085,accurate,106877,0,accurate,28,3817.035714285714,not excessive,0,106061,0.7163621627098038,balanced
41291033268,Buninyong Rsl Sub-Branch,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,35,5606,1565,10082,14681,24763,0,0,0,0,17507,17507,7256,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2314,24166,597,accurate,17507,0,accurate,35,0,not excessive,0,2314,0.09344586681742922,balanced
41344150395,Kiwanis Club of Brighton Bayside Incorporated,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,26,300,8000,8300,0,8300,0,0,8800,3364,0,12164,-3864,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,8300,0,accurate,12164,0,accurate,26,0,not excessive,0,0,0,balanced
41355658648,Anam Cara House Geelong Ltd,Victoria,Medium,TRUE,Other health service delivery,TRUE,2,11,12,55,54046,506941,825342,0,825342,513820,0,0,0,175037,688857,136485,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,192304,753291,72051,accurate,688857,0,accurate,80,6422.75,not excessive,0,192304,0.23299916882940647,balanced
41425056900,Ocean Grove & District Men's Shed Inc.,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,52,7776,17075,36136,0,36136,0,0,973,0,54633,55606,-19470,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,4500,29351,6785,accurate,55606,0,accurate,52,0,not excessive,0,4500,0.12452955501439009,balanced
41567110855,Muslim Women's Council,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,9,192,0,5192,0,5192,0,0,0,0,1556,1556,3636,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,5000,5192,0,accurate,1556,0,accurate,9,0,not excessive,0,5000,0.963020030816641,balanced
41601405056,Life and Faith Foundation Ltd,Victoria,Small,TRUE,Aged care activities,TRUE,1,0,0,2,0,0,8000,0,8000,6000,0,0,0,0,6000,2000,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,8000,accurate,6000,0,accurate,3,2000,not excessive,0,0,0,balanced
41610884583,Hands Of Change Limited,Victoria,Small,TRUE,Other education,TRUE,0,0,0,4,6438,10,13427,9,13436,0,0,0,0,8661,8661,4775,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,5600,12057,1379,accurate,8661,0,accurate,4,0,not excessive,0,5600,0.4167907115212861,balanced
41616352893,Art to Healing Limited,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,9,38350,0,38350,0,38350,0,0,0,0,33869,33869,4481,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,38350,0,accurate,33869,0,accurate,9,0,not excessive,0,0,0,balanced
41654216829,Jewish Holocaust Centre Inc,VIC,Large,TRUE,Other education,TRUE,4,17,0,30,1697395,0,1753779,0,1753779,1102228,0,0,0,680225,1782453,-28674,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,1697395,56384,accurate,1782453,0,accurate,51,21612.313725490196,not excessive,0,0,0,balanced
41704349899,Warrandyte RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,2500,2500,0,2500,0,0,0,0,0,0,2500,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,2500,0,accurate,0,0,accurate,5,0,not excessive,0,0,0,balanced
41839611725,Ballarat Hospice Care Incorporated,Victoria,Large,TRUE,Other health service delivery,TRUE,1,23,3,60,208909,162365,2763550,0,2763550,1445008,15288,0,0,504655,1964951,798599,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,2233517,2604791,158759,accurate,1964951,0,accurate,87,16609.287356321838,not excessive,0,2233517,0.8082057498507355,balanced
41853904693,Rationalist Society of Australia Inc,Victoria,Medium,TRUE,Other education,TRUE,0,0,3,7,192209,23834,277458,12387,289845,60211,0,0,0,55812,116023,173822,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,228430,61415,accurate,116023,0,accurate,10,6021.1,not excessive,0,0,0,balanced
41863371007,Operation Newstart Victoria,Victoria,Small,TRUE,Other education,TRUE,0,1,1,10,72500,0,93099,0,93099,41625,0,41815,0,11104,94544,-1445,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,72500,20599,accurate,94544,0,accurate,12,3468.75,not excessive,0,0,0,balanced
41896629169,The Trustee for The Kiteboard For Life Foundation,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,2,5844,0,22103,0,22103,0,0,0,0,12400,12400,9703,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,5844,16259,accurate,12400,0,accurate,2,0,not excessive,0,0,0,balanced
41901391780,Sirovilla Incorporated,Victoria,Medium,TRUE,Housing activities,TRUE,0,3,0,3,0,0,826477,0,826477,160336,0,35086,0,561862,757284,69193,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,775465,775465,51012,accurate,757284,0,accurate,6,26722.666666666668,not excessive,0,775465,0.9382777742151325,balanced
41909510696,Project Respect Incorporated,Victoria,Medium,TRUE,Social services,TRUE,2,3,4,15,27831,2194,392380,55101,447481,308232,0,0,0,78282,386514,60967,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,362355,447481,0,accurate,386514,0,accurate,24,12843,not excessive,0,362355,0.8097662247112168,balanced
41978894573,SHEPPARTON RSL SUB-BRANCH  PATRIOTIC FUND,VIC,Medium,TRUE,Social services,TRUE,0,0,0,5,0,534950,534950,0,534950,0,0,0,0,282963,282963,251987,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,534950,0,accurate,282963,0,accurate,5,0,not excessive,0,0,0,balanced
42005066919,Caroline Chisholm Society,Victoria,Large,TRUE,Economic social community development,TRUE,13,9,4,120,50553,2090,2492741,0,2492741,1719937,859,0,0,537022,2257818,234923,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,2428397,2481040,11701,accurate,2257818,0,accurate,146,11780.390410958904,not excessive,0,2428397,0.9741874506817997,balanced
42005246739,R.H.S. Nominees Pty. Ltd.,VIC,Small,TRUE,Economic social community development,TRUE,0,1,0,5,0,0,12959,0,12959,0,0,20000,0,23235,43235,-30276,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,12959,accurate,43235,0,accurate,6,0,not excessive,0,0,0,balanced
42037851864,North East Local Learning And Employment Network,Victoria,Medium,TRUE,Economic social community development,TRUE,2,10,0,2,0,0,669856,0,669856,372723,0,0,0,305031,677754,-7898,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,669856,669856,0,accurate,677754,0,accurate,14,26623.071428571428,not excessive,0,669856,1,balanced
42082747135,Australian Crohn's & Colitis Association (ACCA),Victoria,Large,TRUE,Other health service delivery,TRUE,6,2,0,76,710885,475014,1318222,10348,1328570,647368,0,12500,0,577566,1237434,91136,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,120000,1316247,12323,accurate,1237434,0,accurate,84,7706.761904761905,not excessive,0,120000,0.09032267776632018,balanced
42120418582,AgBiz Assist Limited,Victoria,Large,TRUE,Economic social community development,TRUE,6,16,0,0,20700,165595,1734036,0,1734036,1148728,0,0,0,461773,1610501,123535,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1543321,1729616,4420,accurate,1610501,0,accurate,22,52214.90909090909,not excessive,0,1543321,0.8900167009220108,balanced
42132665804,Social Traders Ltd,Victoria,Large,TRUE,Economic social community development,TRUE,10,6,0,8,1125290,0,3413232,0,3413232,1841873,0,0,0,1128290,2970163,443069,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1825000,2950290,462942,accurate,2970163,0,accurate,24,76744.70833333333,not excessive,0,1825000,0.5346838421765646,balanced
42140529273,Children and Young People with Disability Australia,Victoria,Medium,TRUE,Civic advocacy activities,TRUE,1,4,2,6,1070,2775,447359,0,447359,294378,0,0,0,145631,440009,7350,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,427514,431359,16000,accurate,440009,0,accurate,13,22644.46153846154,not excessive,0,427514,0.9556396540585972,balanced
42147058980,BENTLEIGH RSL SUB-BRANCH  PATRIOTIC FUND,VIC,Medium,TRUE,Social services,TRUE,0,0,0,5,0,683950,744717,0,744717,0,0,0,0,591744,591744,152973,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,50000,733950,10767,accurate,591744,0,accurate,5,0,not excessive,0,50000,0.06713959799494304,balanced
42148965904,Water Safety Vietnam Limited,Victoria,Small,TRUE,Other education,TRUE,0,0,0,40,13513,0,25460,0,25460,0,0,0,0,30652,30652,-5192,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,13513,11947,accurate,30652,0,accurate,40,0,not excessive,0,0,0,balanced
42152077891,The Waubra Foundation,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,5,7964,386,8350,0,8350,0,0,386,0,15419,15805,-7455,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,8350,0,accurate,15805,0,accurate,5,0,not excessive,0,0,0,balanced
42161959670,Wonthaggi RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,1,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,1,accurate,0,0,accurate,5,0,not excessive,0,0,0,balanced
42206227757,Warragul Community House,Victoria,Medium,TRUE,Other education,TRUE,0,12,2,25,3973,9638,352871,3495,356366,109648,0,0,0,221325,330973,25393,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,286257,303363,53003,accurate,330973,0,accurate,39,2811.4871794871797,not excessive,0,286257,0.8032668660871127,balanced
42272052872,INVERLEIGH RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,13,16665,16678,0,0,0,0,0,0,16678,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,16665,13,accurate,0,0,accurate,5,0,not excessive,0,0,0,balanced
42296576864,Brighter Future Organisation,Victoria,Small,TRUE,International activities,TRUE,0,0,0,25,12961,0,12961,0,12961,0,0,0,0,2160,2160,10801,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,12961,0,accurate,2160,0,accurate,25,0,not excessive,0,0,0,balanced
42318912323,Merri Outreach Support Service ltd,Victoria,Large,TRUE,Social services,TRUE,34,22,12,14,9873,136732,6055603,0,6055603,4666326,0,0,0,1476198,6142524,-86921,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,5881700,6028305,27298,accurate,6142524,0,accurate,82,56906.41463414634,not excessive,0,5881700,0.9712822983937355,balanced
42347244648,PAYNESVILLE RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,80,0,40184,0,40184,0,0,0,0,57836,57836,-17652,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,30482,30562,9622,accurate,57836,0,accurate,5,0,not excessive,0,30482,0.7585606211427434,balanced
42356229023,Ongoing Change (Out Of Violence) Inc,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,12,4470,0,10217,0,10217,0,0,0,0,9874,9874,343,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,4470,5747,accurate,9874,0,accurate,12,0,not excessive,0,0,0,balanced
42398029451,Chumkriel Supporters Inc,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,4,58623,0,58891,0,58891,0,0,0,60823,201,61024,-2133,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,58623,268,accurate,61024,0,accurate,4,0,not excessive,0,0,0,balanced
42401261070,Rights Information and Advocacy Centre Inc.,Victoria,Large,TRUE,Civic advocacy activities,TRUE,8,9,1,7,157,19428,1946313,0,1946313,1263676,0,0,0,570245,1833921,112392,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1916182,1935767,10546,accurate,1833921,0,accurate,25,50547.04,not excessive,0,1916182,0.9845189340049622,balanced
42418325793,Australian Intercultural Society Ltd,Victoria,Medium,TRUE,Civic advocacy activities,TRUE,2,1,0,22,269640,2120,271760,0,271760,87739,0,1000,0,198457,287196,-15436,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,271760,0,accurate,287196,0,accurate,25,3509.56,not excessive,0,0,0,balanced
42551667469,Heathcote Community Children's Services Association Inc,Victoria,Medium,TRUE,Social services,TRUE,0,0,0,45,0,3700,367688,0,367688,0,0,0,0,741,741,366947,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,363988,367688,0,accurate,741,0,accurate,45,0,not excessive,0,363988,0.9899371206022497,balanced
42577947434,Gunbower Senior Citizens Club,Victoria,Small,TRUE,Aged care activities,TRUE,0,0,0,8,0,0,4132,0,4132,0,0,980,0,2321,3301,831,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,980,980,3152,accurate,3301,0,accurate,8,0,not excessive,0,980,0.2371732817037754,balanced
42593720802,RUTHERGLEN RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,16,0,16,0,0,0,0,756,756,-740,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,16,accurate,756,0,accurate,5,0,not excessive,0,0,0,balanced
42609947882,Jewish Russian Community Soup Kitchen Ltd,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,100,90,0,90,0,90,0,0,0,0,0,0,90,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,90,0,accurate,0,0,accurate,100,0,not excessive,0,0,0,balanced
42618455226,Elim Foundation Ltd.,Victoria,Medium,TRUE,Economic social community development,TRUE,0,0,1,0,382670,0,385160,0,385160,15900,0,0,159368,567,175835,209325,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,382670,2490,accurate,175835,0,accurate,1,15900,not excessive,0,0,0,balanced
42622565074,DAREBIN RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,7120,24000,31807,0,31807,0,0,0,0,69797,69797,-37990,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,31120,687,accurate,69797,0,accurate,5,0,not excessive,0,0,0,balanced
42649861199,Torquay RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,16,32490,32506,0,0,0,0,0,0,32506,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,32490,16,accurate,0,0,accurate,5,0,not excessive,0,0,0,balanced
42683798153,Binders Common Equity Rental Housing Co-Operative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,5,0,157647,157647,0,157647,0,0,0,0,147637,147637,10010,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,157647,0,accurate,147637,0,accurate,5,0,not excessive,0,0,0,balanced
42711982443,Victorian Disabled Sports Advisory Committee Inc,Victoria,Small,TRUE,Other education,TRUE,0,0,1,12,4475,0,26975,0,26975,30771,0,0,0,0,30771,-3796,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,22500,26975,0,accurate,30771,0,accurate,13,2367,not excessive,0,22500,0.8341056533827618,balanced
42764828242,U3A Bairnsdale And District Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,60,11970,22085,34055,0,34055,0,0,0,0,28274,28274,5781,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,34055,0,accurate,28274,0,accurate,60,0,not excessive,0,0,0,balanced
42765616890,Newlife Shield Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,15,41000,0,41000,700,41700,0,0,0,0,2882,2882,38818,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,41700,0,accurate,2882,0,accurate,15,0,not excessive,0,0,0,balanced
42811959765,Clunes Rsl Sub-Branch,Victoria,Small,TRUE,Social services,TRUE,0,0,0,25,6278,2689,8967,0,8967,0,0,658,0,13791,14449,-5482,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,8967,0,accurate,14449,0,accurate,25,0,not excessive,0,0,0,balanced
42851605545,Wicen Vic Inc,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,64,8790,480,9400,0,9400,0,0,1035,0,10639,11674,-2274,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,9270,130,accurate,11674,0,accurate,64,0,not excessive,0,0,0,balanced
42853520240,Cao Dai Foundation,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,13,24000,0,30000,0,30000,0,0,0,500,29500,30000,0,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,24000,6000,accurate,30000,0,accurate,13,0,not excessive,0,0,0,balanced
43063019189,Tamils Rehabilitation Organisation (Australia) Ltd.,Victoria,Small,TRUE,International activities,TRUE,0,0,0,6,3680,0,7745,0,7745,0,0,0,78022,7592,85614,-77869,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,3680,4065,accurate,85614,0,accurate,6,0,not excessive,0,0,0,balanced
43073385122,Australian Society For Intercountry Aid (Children) Victoria Inc,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,15,0,0,47,0,47,0,0,0,5500,25,5525,-5478,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,47,accurate,5525,0,accurate,15,0,not excessive,0,0,0,balanced
43075400698,Annie North Inc,Victoria,Large,TRUE,Social services,TRUE,2,19,10,2,43074,92570,1880662,0,1880662,1135796,0,0,0,511601,1647397,233265,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1587920,1723564,157098,accurate,1647397,0,accurate,33,34418.06060606061,not excessive,0,1587920,0.8443409820584453,balanced
43101792011,The Boroondara Family Network Inc,Victoria,Small,TRUE,Other health service delivery,TRUE,0,1,0,40,16519,105,25864,0,25864,19520,0,0,0,0,19520,6344,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,8500,25124,740,accurate,19520,0,accurate,41,476.0975609756098,not excessive,0,8500,0.3286421280544386,balanced
43106238101,The Trustee For My Cause Gift Fund,Victoria,Medium,TRUE,Social services,TRUE,0,0,0,3,714505,0,714505,0,714505,0,0,636916,0,89604,726520,-12015,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,714505,0,accurate,726520,0,accurate,3,0,not excessive,0,0,0,balanced
